node   6  (   0,    0) (   1,    0) (   0,    0) (   8,    2) (  16,    7) (  18,   16) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  15,   18) (  15,   17) (  14,   14) (  15,   14) (  14,   16) (  16,   17) (  16,   14) (  16,   16) (  16,   16)
          (  15,   16) (  17,   16) (  17,   14) (  16,   17) (  17,   17) (  13,   16) (  16,   17) (  15,   16) (  14,   14) (  16,   17)
          (  17,   17) (  16,   16) (  14,   16) (  14,   15) (  16,   16) (  15,   15) (  17,   15) (  14,   13) (  15,   15) (  15,   15)
          (  16,   16) (  18,   16) (  15,   15) (  17,   18) (  18,   16) (  16,   15) (  14,   14) (  14,   16) (  16,   13) (  16,   15)
          (  16,   16) (  15,   15) (  17,   16) (  17,   14) (  13,   17) (  16,   18) (  17,   16) (  16,   15) (  13,   16) (  15,   16)
          (  16,   15) (  15,   16) (  16,   12) (  11,   12) (  13,   13) (  15,   11) (  16,   14) (  15,   13) (  13,   15) (  14,   14)
          (  14,   15) (  14,   12) (  15,   15) (  16,   13) (  13,   15) (  14,   15) (  16,   13) (  16,   14) (  17,   15) (  15,   15)
          (  15,   14) (  16,   14) (  15,   15) (  14,   15) (  15,   15) (  16,   15) (  14,   15) (  12,   15) (  13,   11) (  12,   13)
          (  13,   15) (  12,   13) (  14,   14) (  15,   14) (  13,   12) (  15,   13) (  14,   12) (  15,   14) (  15,   13) (  12,   13)
          (  13,   13) (  15,   14) (  15,   13) (  14,   15) (  15,   15) (  14,   13) (  13,   11) (  14,   13) (  16,   16) (  11,   15)
          (  11,   13) (  16,   13) (  15,   13) (  14,   14) (  14,   14) (  12,   14) (  15,   14) (  12,   13) (  13,   11) (  13,   14)
          (  14,   16) (  13,   11) (  15,   15) (  15,   13) (  13,   15) (  15,   13) (  13,   15) (  14,   12) (  11,   14) (  12,   15)
          (  16,   15) (  14,   13) (  12,   12) (  13,   13) (  14,   15) (  13,   11) (  14,   15) (  15,   12) (  16,   15) (   9,   15)
          (  12,   14) (  14,   10) (  15,   14) (  13,   13) (  14,   15) (  15,   13) (  14,   14) (  15,   14) (  15,   13) (  14,   15)
          (  12,   14) (  12,   12) (  12,   10) (  15,   16) (  15,   16) (  13,   16) (  14,   13) (  13,   15) (  14,   15) (  14,   12)
          (  13,   13) (  13,   12) (  12,   14) (  13,   14) (  12,   11) (  16,   15) (  13,   14) (  14,   13) (  14,   14) (  15,   13)
          (  14,   15) (  11,   12) (  14,   15) (  13,   15) (  13,   13) (  14,   13) (  16,   14) (  15,   15) (  15,   16) (  13,   13)
          (  13,   15) (  14,   15) (  13,   13) (  11,   12) (  12,   15) (  11,   10) (  11,   11) (  16,   13) (  16,   14) (  14,   16)
          (  14,   15) (  15,   13) (  12,   14) (  14,   14) (  15,   12) (  16,   15) (  13,   14) (  16,   16) (  13,   15) (  13,   12)
          (  14,   14) (  14,   15) (  13,   13) (  14,   13) (  13,   12) (  13,   13) (  13,   12) (  14,   14) (  14,   13) (  12,   13)
          (  13,   13) (  15,   14) (  13,   12) (  13,   13) (  15,   14) (  14,   14) (  11,   14) (  16,   14) (  14,   11) (  13,   14)
          (  15,   15) (  13,   14) (  15,   16) (  15,   15) (  13,   11) (  11,   15) (  15,   14) (  13,   14) (  15,   15) (  16,   12)
          (  13,   14) (  11,   14) (  15,   14) (  12,   14) (  12,   12) (  13,   13) (  13,   12) (  14,   15) (  12,   14) (  14,   15)
          (  15,   14) (  13,   14) (  15,   16) (  15,   13) (  11,   13) (  14,   14) (  13,   15) (  11,   13) (  15,   13) (  13,   13)
          (  13,   15) (  15,   13) (  14,   12) (  13,   15) (  12,   13) (  16,   14) (  16,   15) (  14,   12) (  16,   16) (  13,   16)
          (  12,   15) (  15,   12) (  16,   14) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
         
node   6 sent_total  10767  recv_total  10738

node   7  (   0,    0) (   1,    0) (   0,    0) (   8,    2) (  16,    7) (  18,   16) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  17,   18) (  16,   16) (  16,   15) (  14,   15) (  14,   15) (  17,   16) (  16,   17) (  16,   16) (  14,   16)
          (  15,   15) (  16,   14) (  14,   15) (  13,   11) (  16,   15) (  17,   14) (  15,   16) (  15,   15) (  16,   17) (  16,   14)
          (  13,   13) (  13,   17) (  17,   15) (  15,   16) (  15,   17) (  14,   15) (  15,   15) (  16,   14) (  14,   14) (  14,   16)
          (  15,   16) (  18,   15) (  16,   17) (  15,   16) (  16,   15) (  16,   17) (  17,   15) (  17,   17) (  17,   17) (  13,   12)
          (  17,   18) (  15,   16) (  15,   17) (  16,   17) (  14,   13) (  17,   16) (  14,   15) (  16,   17) (  16,   15) (  17,   17)
          (  15,   14) (  16,   15) (  15,   12) (  16,   15) (  14,   15) (  13,   14) (  12,   12) (  15,   11) (  15,   13) (  15,   14)
          (  13,   12) (  15,   12) (  14,   12) (  14,   14) (  16,   15) (  16,   14) (  16,   14) (  14,   14) (  14,   14) (  16,   13)
          (  14,   14) (  16,   16) (  13,   15) (  13,   13) (  13,   12) (  14,   12) (  15,   15) (  15,   15) (  13,   14) (  14,   14)
          (  15,   13) (  14,   15) (  12,   15) (  13,   14) (  12,   13) (  14,   13) (  12,   13) (  13,   15) (  15,   14) (  14,   12)
          (  13,   14) (  15,   16) (  14,   13) (  12,   15) (  14,   15) (  13,   12) (  12,   13) (  15,   14) (  14,   14) (  14,   15)
          (  15,   12) (  15,   12) (  13,   14) (  14,   13) (  14,   13) (  13,   14) (  13,   12) (  14,   14) (  14,   16) (  13,   13)
          (  13,   13) (  12,   10) (  12,   12) (  15,   12) (  13,   12) (  11,   13) (  10,   13) (  14,   11) (  14,   13) (  14,   15)
          (  13,   14) (  16,   15) (  15,   16) (  13,   15) (  14,   14) (  14,   14) (  11,   14) (  15,   16) (  14,   12) (  14,   14)
          (  14,   12) (  16,   14) (  13,   14) (  15,   14) (  16,   15) (  12,   15) (  13,   14) (  14,   15) (  15,   16) (  14,   14)
          (  14,   13) (  15,   14) (  12,   12) (  16,   15) (  14,   13) (  15,   16) (  14,   13) (  13,   12) (  15,   15) (  15,   13)
          (  15,   15) (  13,   16) (  13,   13) (  14,   13) (  15,   13) (  15,   14) (  14,   16) (  13,   12) (  12,   13) (  15,   16)
          (  12,   14) (  12,   14) (  16,   13) (  14,   12) (  16,   14) (  15,   14) (  13,   15) (  16,   16) (  11,   13) (  16,   15)
          (  11,    8) (  15,   13) (  14,   13) (  15,   15) (  13,   14) (  14,   15) (  14,   13) (  14,   13) (  12,   14) (  14,   15)
          (  13,   12) (  16,   13) (  15,   15) (  14,   14) (  14,   14) (  14,   12) (  14,   14) (  15,   15) (  11,   11) (  13,   15)
          (  13,   13) (  12,   13) (  15,   15) (  15,   15) (  15,   15) (  12,   12) (  14,   15) (  16,   13) (  14,   13) (  15,   14)
          (  15,   15) (  12,   13) (  12,   12) (  15,   15) (  14,   14) (  16,   16) (  14,   14) (  12,   12) (  13,   15) (  11,   13)
          (  14,   14) (  16,   13) (  12,   12) (  14,   16) (  11,   11) (  14,   14) (  14,   14) (  12,   15) (  15,   14) (  14,   11)
          (  14,   15) (  15,   15) (  10,   14) (  12,   14) (  14,   11) (  16,   13) (  13,   14) (  13,   14) (  16,   14) (  14,   11)
          (  15,   14) (  13,   15) (  15,   15) (  13,   13) (  13,   14) (  14,   13) (  13,   13) (  13,   12) (  13,   12) (  11,   15)
          (  13,   13) (  14,   14) (  15,   16) (  13,   15) (  13,   15) (  13,   12) (  15,   14) (  16,   14) (  12,   12) (  13,   14)
          (  12,   12) (  13,   13) (  16,   15) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
         
node   7 sent_total  10769  recv_total  10724

node   8  (   0,    0) (   1,    0) (   0,    0) (   8,    2) (  16,    7) (  18,   16) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18) (  18,   18)
          (  18,   18) (  17,   18) (  16,   15) (  15,   17) (  17,   17) (  13,   15) (  17,   17) (  16,   15) (  15,   17) (  16,   17)
          (  14,   15) (  14,   14) (  16,   15) (  14,   16) (  16,   16) (  14,   15) (  15,   14) (  15,   14) (  16,   15) (  16,   15)
          (  16,   15) (  18,   17) (  11,   12) (  17,   17) (  15,   15) (  14,   15) (  15,   13) (  14,   17) (  17,   14) (  16,   14)
          (  16,   16) (  13,   11) (  16,   16) (  13,   16) (  17,   16) (  14,   15) (  16,   16) (  15,   15) (  11,   15) (  15,   13)
          (  13,   15) (  14,   17) (  15,   14) (  16,   15) (  15,   14) (  17,   17) (  16,   13) (  15,   17) (  15,   16) (  13,   14)
          (  16,   15) (  17,   15) (  16,   15) (  16,   15) (  16,   14) (  10,   10) (  13,   15) (  15,   13) (  13,   12) (  17,   13)
          (  14,   16) (  17,   16) (  12,   13) (  15,   14) (  16,   12) (  15,   15) (  15,   15) (  15,   14) (  17,   15) (  14,   15)
          (  15,   16) (  15,   14) (  15,   15) (  12,   15) (  12,   13) (  14,   12) (  16,   14) (  14,   15) (  15,   14) (  15,   14)
          (  14,   13) (  14,   12) (  15,   12) (  14,   15) (  13,   15) (  14,   13) (  13,   12) (  16,   16) (  15,   12) (  15,   14)
          (  15,   14) (  12,   12) (  12,   13) (  12,   14) (  14,   14) (  13,   15) (  15,   16) (  14,   13) (  14,   14) (  14,   12)
          (  12,   12) (  10,   16) (  13,   13) (  10,   14) (  15,   16) (  13,   14) (  14,   13) (  14,   14) (  14,   12) (  13,   15)
          (  14,   14) (  11,   13) (  14,   16) (  11,   13) (  12,   12) (  16,   15) (  10,   13) (  13,   14) (  15,   11) (  14,   12)
          (  14,   13) (  15,   15) (  14,   11) (  13,   13) (  14,   14) (  14,   14) (  14,   12) (  13,   12) (  15,   16) (  13,   14)
          (  12,   12) (  10,   14) (  13,   13) (  13,   12) (  14,   15) (  16,   15) (  12,   13) (  15,   13) (  15,   13) (  14,   15)
          (  14,   13) (  12,   13) (  14,   12) (  13,   10) (  14,   14) (  13,   15) (  10,   11) (  15,   14) (  15,   13) (  13,   14)
          (  14,   15) (  15,   14) (  14,   14) (  12,   15) (  14,   15) (  12,   11) (  14,   15) (  13,   12) (  15,   14) (  15,   14)
          (  14,   15) (  14,   15) (  12,   11) (  14,   14) (  13,   12) (  13,   10) (  15,   14) (  13,   13) (  14,   16) (  12,   12)
          (  12,   13) (  12,   13) (  13,   12) (  16,   13) (  13,   14) (  16,   15) (  14,   13) (  15,   15) (  15,   13) (  13,   14)
          (  14,   16) (  13,   14) (  14,   14) (  13,   14) (  12,   14) (  12,   14) (  12,   11) (  13,   12) (  12,   15) (  15,   14)
          (  15,   13) (  15,   13) (  12,   15) (  15,   14) (  14,   15) (  14,   14) (  16,   14) (  13,   14) (  14,   16) (  14,   14)
          (  13,   15) (  13,   15) (  11,   13) (  12,   11) (  14,   10) (  14,   13) (  13,   15) (  13,   14) (  14,   13) (  13,   12)
          (  15,   13) (  13,   13) (  13,   13) (  11,   12) (  16,   14) (  13,   11) (  13,   12) (  14,   15) (  14,   14) (  13,   12)
          (  15,   15) (  14,   14) (  15,   14) (  14,   15) (  15,   15) (  15,   12) (  16,   15) (  15,   14) (  13,   15) (  12,   16)
          (  13,   13) (  11,   12) (  15,   14) (  11,   14) (  14,   14) (  15,   11) (  10,    8) (  14,   15) (  14,   11) (  15,   16)
          (  14,   14) (  13,   13) (  14,   16) (  12,   12) (  14,   11) (  16,   14) (  13,   15) (  16,   16) (  14,   14) (  15,   15)
          (  14,   15) (  15,   14) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
          (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16) (  16,   16)
